user,pool,block,position,lpvalue
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022782,0,93263.16839546578
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022782,0,93191.93341988401
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022781,0,92937.79969888926
0x09e7aF8e911f6C77b890f93B28eB3023DC8eF505,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022779,0,53.90751454157099
0x062DdAB92fF226B52D6B7409BD354597Ade25Eb7,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022777,0,-3.6913468264287985e-06
0x5aefEb5d0Da782EcF7BA66e3B8870C34C242b840,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022776,0,53.24543167645833
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022774,0,92888.44278209087
0x062DdAB92fF226B52D6B7409BD354597Ade25Eb7,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022772,0,49.99921952826853
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022769,0,92747.89819254087
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022769,0,92824.90892654087
0x3f201603cAf8dBF1a33Fc89629603Db1ADA2c4C1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022768,0,92.97168343999999
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022764,0,92860.7745590616
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022763,0,92789.3471032766
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022762,0,92865.82381907784
0x1Cf3B4b3906748DC15fb1ef5Cc7a3adEBD0e2115,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022761,0,-0.27715952806911304
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022758,0,92789.19913988738
0x1Cf3B4b3906748DC15fb1ef5Cc7a3adEBD0e2115,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022755,0,39.71264204462424
0x9C58a4df07C5e4d9920822050bf71ebf6385ea8C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022755,0,-4.662745709538285e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022754,0,92866.20989783897
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022753,0,92808.45184733898
0xb475Bc2Bed71C15c1cDdD94d954B27f3354Ac223,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022752,0,-25.99425715657785
0x3f201603cAf8dBF1a33Fc89629603Db1ADA2c4C1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022751,0,40.98943799
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022751,0,92833.84058575527
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022750,0,92883.89756647838
0x9C58a4df07C5e4d9920822050bf71ebf6385ea8C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022749,0,52.58319283267532
0x5BCbDbbBFd1c2fB7DA7Fe0046eBE78b6D18Bc864,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022744,0,-1.4872174592284182e-05
0xceBa59D8a1afb9a37069804888D402B9a51f0b77,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022743,0,-9.67436671572841e-06
0xae6F7A5d5121D0789f2E2C401bAcC3F1f9656c53,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022743,0,-1.0417198794243632e-05
0xfE28cc9d2C1303C809DC795fD58a472b7a91E51b,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022743,0,-1.0417198843981623e-05
0x64B086D493A4C5EF341F0dE78b2e6bB096dB8aB4,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022743,0,-1.0417198758716495e-05
0x06F37d9fe37f1Cf152830E1ADc0E9e73C3C30BcD,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022743,0,-9.674366708622983e-06
0xC0eE941471CBd8Fb7D8765362155C42045584cc9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022742,0,-2.239618922317277e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022741,0,92955.24801911435
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022740,0,92905.11550988645
0xC0eE941471CBd8Fb7D8765362155C42045584cc9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022739,0,49.94531202798204
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022738,0,92949.80655682884
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022734,0,92899.74957972884
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022733,0,92974.53687433041
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022733,0,93041.15117216173
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022731,0,92964.67446909664
0xceBa59D8a1afb9a37069804888D402B9a51f0b77,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022730,0,49.86445073756608
0x06F37d9fe37f1Cf152830E1ADc0E9e73C3C30BcD,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022730,0,49.86445066631716
0x2B72e965fe672060c883a51EA22c88D326027a01,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022730,0,-1.0383298246097183e-05
0x64B086D493A4C5EF341F0dE78b2e6bB096dB8aB4,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022729,0,49.86445083353264
0xfE28cc9d2C1303C809DC795fD58a472b7a91E51b,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022729,0,49.86445123593109
0xae6F7A5d5121D0789f2E2C401bAcC3F1f9656c53,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022729,0,49.86445100124719
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022727,0,92893.32402404565
0xb473F5D6abE9D5B49F8016f6E012d9E56F8004d1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022724,0,-6.163675244863498e-06
0x5BCbDbbBFd1c2fB7DA7Fe0046eBE78b6D18Bc864,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022724,0,18.25154520760581
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022723,0,92968.5726190321
0x2B72e965fe672060c883a51EA22c88D326027a01,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022717,0,53.90751498562455
0xb473F5D6abE9D5B49F8016f6E012d9E56F8004d1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022716,0,51.995257877915485
0x8FB922d41c67c7957369054322d1Bc344595518c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022716,0,-2.960103103077927e-06
0x8FB922d41c67c7957369054322d1Bc344595518c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022712,0,50.0531270787349
0x5BCbDbbBFd1c2fB7DA7Fe0046eBE78b6D18Bc864,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022711,0,49.05583880760581
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022704,0,93040.07709306241
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022702,0,92968.5726265434
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022702,0,92891.56189254341
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022700,0,92929.18089246447
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022699,0,92859.10112452447
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022698,0,92784.31384443652
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022695,0,92789.05001233246
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022695,0,92717.69955952652
0x2154dbE22E7B7aE618E39301D8e115d89187bCe1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022691,0,49.94531201025757
0x808B0899962E1896187c7A4FCa39A8987734A486,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022691,0,50.02617328172588
0x63E7FC5BB19a3Bd09a6662fBC192cF8c45feBB5a,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022691,0,49.89140452980575
0x0DD683cDc58F814aD9098dc1BF59e48981d59A25,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022691,0,0.0
0x0c5605FBD592e794b41D8acf5b8588225Aab827C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022690,0,49.91835825310147
0xf050fFaDaf16Af945C980C5C82fa90ced0AB4d7E,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022690,0,49.97226580132893
0xdd9b0dAe181367bE78a62e5712BBE41b65CBED81,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022690,0,49.999219524569774
0xA92aE37DBC3Ee16B3427a12eD8585235f1149575,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022688,0,-5.849297693316657e-06
0xEa3D881e4b1D525c53d2b36Be0C3D952aB94De81,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022687,0,-3.6605677351531085e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92861.45509144761
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92790.06614102962
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92718.79270671261
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92647.44226166162
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92576.13032197762
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022683,0,92504.66436082561
0xEa3D881e4b1D525c53d2b36Be0C3D952aB94De81,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022682,0,49.94531199924703
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022681,0,92433.23690504061
0xA92aE37DBC3Ee16B3427a12eD8585235f1149575,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022680,0,49.86844022166156
0x7dC8d5ac71bf7BF902b45FE92971874E21e7A1c7,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0xA98436DCD4aD5a6cf2715427661aA59c15Ad0F93,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0x02952c26B47afEB79Edde98a4f14B8a7A0cE8898,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0xcad5db9f60BD50cbbDD2a639A3c6f7EB3D3e113A,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0xDcb732642a88a359E792c29c9575B83Be2B631D3,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0xc74def29BC05Ed8b25fF8683aF1EE13A9c501FD3,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022678,0,49.864451126458256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022675,0,92510.24767756616
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92225.19244566518
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92082.72258776518
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92153.95751671518
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92367.66230356517
0x149a90a93649Ac52f4a9979e7c9cd6A4E7Ef1734,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,49.86445232694441
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92296.42737461517
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022669,0,92438.89723251517
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022668,0,92011.48765881518
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022665,0,91939.08259026743
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022663,0,92015.52338262647
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022663,0,91944.28845367648
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022663,0,91873.05352472648
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022663,0,91801.81859577648
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022662,0,91730.58366682648
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022658,0,91659.34873787648
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022655,0,91730.62218177255
0x828891787dFCf9a56B316daEf6c07E962c7df9bB,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022655,0,25.0135545978
0xE0B9ac1Dd1dA754c7FA1B752cC5fF877088DeCe1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022653,0,-6.240649632616169e-06
0x837411c7f860437904236cCf6C8B8B2840C8D717,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022650,0,-5.113665089595543e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022648,0,91659.38725282255
0xcb7d65d016f5fe4F1E7d71Deab9045e6324170d4,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0xE0B9ac1Dd1dA754c7FA1B752cC5fF877088DeCe1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,53.09233847654853
0xDABb49c465b9637ffD982376098D2f721B8A7B6C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0x07f2B8d4d2A4FAa321772880EAeA5c22ae7b7D63,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0x67bCf35cBc0846a01164f39c516175Faba7d0Ff5,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0xBb529d0aF3Af1dc0653887269F2310f17d42D0e9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0x0A0c2997aE5b5a5f178541cB2497e2e9729D5e5a,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022645,0,49.86445092160236
0x5382811dC54DB9a2d743eA9c932249ED92c26702,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022643,0,49.86445063122854
0x837411c7f860437904236cCf6C8B8B2840C8D717,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022643,0,49.89140525504296
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91347.49378012256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91276.25885117256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91632.43349592255
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91561.19856697255
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91489.96363802256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022636,0,91418.72870907256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022635,0,91205.02392222256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022634,0,91133.78899327257
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022633,0,91205.97713286818
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022632,0,91134.70369855118
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022629,0,91211.71444877874
0xf780f1E0729A6663EaBEd1C0e76Df481216ee425,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022627,0,49.86447220395495
0x06C454f91066944CeE53AFd9f1D03D19cc7BC627,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022626,0,-3.6373673495404546e-06
0xc9b2353FD5A80B832F2dfb9e0B04ef2248df43c1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0x198e68BD9C1ee3967053c5cC00A1E7b8Da43Fa74,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0xa6749a3C711739d336A428580c222c1118647502,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0xf880f674119f33d6AD624F1a845f9B04a4FD429b,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0x6775a8c3150F2c81b09F47C08F917b4826d904d2,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0xfA306be21357243Cfd9f67605862D42880fB4F8E,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022622,0,49.86445078116344
0x06C454f91066944CeE53AFd9f1D03D19cc7BC627,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022621,0,50.1811520195163
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022619,0,91135.27367122108
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,91206.8936628576
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,91135.6587339076
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,91064.42380495761
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,90993.18887600761
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,90921.95394705761
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022613,0,90850.71901810761
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022610,0,90779.48408915762
0x7c91a1F5fa11e5590fa91DBD3B6B45Ed4c04ab0c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022610,0,-3.902032005953515e-06
0x0d0d4d0557d5d6Db5247c8F9D8BcF7a2638a212c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022609,0,-4.353429453374247e-06
0xd5a0B3076706D540D10265C2bB3410a3d30674d7,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022608,0,-6.231852431426432e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022607,0,90730.53163388936
0x1c87c010aC3B51144b60d612acF54504629FA279,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022607,0,67.3843935263544
0x7c91a1F5fa11e5590fa91DBD3B6B45Ed4c04ab0c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022605,0,53.90751472057269
0x0d0d4d0557d5d6Db5247c8F9D8BcF7a2638a212c,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022603,0,50.133988392448046
0xd5a0B3076706D540D10265C2bB3410a3d30674d7,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022600,0,53.907514563364735
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022599,0,90658.34350457927
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022597,0,90732.87519997895
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022595,0,90636.61178247895
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022592,0,90564.99179985895
0x1b565607A49DbA488F5f9AeEA9e5de473af07607,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022590,0,-6.612423518959076e-06
0x299DE6D3D3E8c825Fb23FD4498765bF9dEE4bA5F,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,50.02617331833938
0xaBc0089BC8F95Ad929237C7bCB247A6b653d02bC,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,49.89140453246023
0x62a889686974DAe0fbE0c446BBA317504833F0e2,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,49.945312014867405
0xE1B0275AFD4F73A9C77427E92105dCbaB1321041,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,49.99921956116355
0x9e9b6d28b3363f554D4F450391CaaDd8F83956B2,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,49.91835828963607
0xBa9D59eB92E7c120aa3E855280d4041385079be8,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022588,0,49.972265803987725
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022587,0,90487.98106585896
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022582,0,90410.97033185896
0x1b565607A49DbA488F5f9AeEA9e5de473af07607,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022581,0,51.3426616381364
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022576,0,90464.8778582178
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90393.72137474394
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90179.63153422394
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90250.94347390794
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90322.29391895894
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90465.18733589594
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1022575,0,90536.46077021294
