wallet_address,remaining_vest,chain
0x321610a131dF5280921d1ff04DF8A13344bb53ae,3539.7191029036703,FTM
0x6b6cA48DA27304eeEb1D15d355D948f68b852733,995.5119455728524,FTM
0x1D378a62412B1BD6116d0DB7DfE5d83410387898,422318.9861587957,FTM
0x8cE3222c6fe02D531C1D7f082e7fdF01EC789A7B,865.2825482223458,FTM
0xEe875d6D527501e7c3Ef84543977C8bab8b97095,3856.5669691288567,FTM
0xAd2875d54a233eE23F08235405f01396419Bf881,703.2042768334508,FTM
0x329b0F4597B15cd81D6F62DcF2Ad6B3fE1D74d87,20305.29713161772,FTM
0xD71d837b8ce264E9A24aCF9CdaEED32628acfcc0,0.2040843514879418,FTM
0xa3f9169BA2e9Baa25E6e73568fc4F02aAEa41B67,10214.804000366734,FTM
0x89A50C9F4DbaC2aE81bE76763Da28A8F96FF4fb0,2307.420128592922,FTM
0x70DDF043d521AaEA0Ed98f39eac0183FDc9e3640,2.53104210219827,FTM
0x879867c28a335F5EC2439630B3C84587AbEC8469,7706.783229500359,FTM
0x7ea2D94c0bb347014db4c08E70fAC5F67793fFe0,41471.666809014416,FTM
0x6aef48eA854Bc0e805232ceCbab2fab592037c19,1281.9000641153689,FTM
0xCB6586874cc04B01Cc4fDB777dE502cEa7b3D6c1,10757.882814498666,FTM
0x48Fb55eD1Fb62ED26274fb805f6444bEa97c1F28,1281.9000641153689,FTM
