wallet_address,remaining_vest,term,grain_owed,pending_grain,grain_claimed,grain_to_claim,weight,chain
0xd00Fe137b0Ad023de8FdbbFB09fe8200263d4605,14726.198314793686,3.0,14726.198314793686,0.0,14726.198314793686,0.0,1256476988,ETH
0x79E9645E7C32bC3dF4355cE2Cd9bdaa61678D984,0.0,8.0,4913.922762570563,2456.9613812852813,0.0,4913.922762570563,419268486,ETH
0x403456e3d47fDb0Ab04E6CE9A5A5216fA7B07850,13378.659310544934,8.0,26757.318621089868,0.0,13378.659310544934,13378.659310544934,2283003012,ETH
0x4A612C35a0d41289B7BbE0aE68909cf33Ff2a858,175454.09680159154,0.0,175454.09680159154,0.0,175454.09680159154,0.0,14970193282,ETH
0x5Ac19D0606Db1fB34c01A602ccdcb7aF20aBB8F0,4268.033552689789,0.0,4268.033552689789,0.0,4268.033552689789,0.0,364159563,ETH
0x2e509695aB22360f0Ba219539dbf1876092BaE4E,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH
0x4761AcDD82Da42DD87e1dDCEe375708B420cA5DB,0.0,1.0,2702.1362352625188,2702.1362352625188,0.0,2702.1362352625188,230553190,ETH
0x3bD6481897d526Fb5f80b73c767784901d87ACd9,12786.770084037476,0.0,12786.770084037476,0.0,12786.770084037476,0.0,1091000000,ETH
0xAd6CEEbf622314386b4821Af3d8B8f6972ED0e32,117202.29224598968,0.0,117202.29224598968,0.0,117202.29224598968,0.0,10000000000,ETH
0x6a7E245aB5484f486601722df1456Df9271cb962,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH
0x6F8e9B98b1E799Fea3C3FA63e14C3d3A21f29081,0.0,4.0,9522.686244986662,9522.686244986662,0.0,9522.686244986662,812500000,ETH
0x083f79350d2e0dBA8De4EeFa461f545b02719A77,39067.43074475648,2.0,39067.43074475648,0.0,39067.43074475648,0.0,3333333333,ETH
0xb1B64aEDe391F6e367fF33fd82cD93017cC2aA51,201.5136950109644,0.0,201.5136950109644,0.0,201.5136950109644,0.0,17193665,ETH
0xdB4293B13535f097b92bEe833a7Ec328464B3419,12074.575447073144,2.0,12074.575447073144,0.0,12074.575447073144,0.0,1030233728,ETH
0xBf911201E7bB92b3c9930D9D8DD9f883dB73fad2,2281.054462082415,8.0,9124.217848329665,2281.054462082416,2281.054462082416,6843.163386247248,778501655,ETH
0x2D612Ba35E081957E2DaFd5cE340F872d46BeEAE,0.0,4.0,769.1400428643074,769.1400428643074,0.0,769.1400428643074,65625000,ETH
0x7EBa9BCBAf748A2dd7C01Cf833A96fCeFad38fE3,57985.86120931382,3.0,57985.86120931382,0.0,57985.86120931382,0.0,4947502314,ETH
0xcd49c20b3c119F42C0BB75C8B0A67AcB5A0Aac4a,0.0,1.0,26705.227089522115,26705.227089522115,0.0,26705.227089522115,2278558429,ETH
0x3e11Bd2e9F211E66E948e789D6BdE1b11C486369,0.0,0.0,11720.112022306725,11720.112022306725,0.0,11720.112022306725,999990000,ETH
