tx_hash,trove_owner,collateral_redeemed,number_of_collateral_tokens,debt,operation,timestamp,block_number
0xa06f57e8d500bc2fc1c1ea34333578f5feaf48b55651de98f6740b9d656b3b6f,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3727289783376676192871,2150209565063786491997,2,1709213086,58501944
0xca9cb5a02dd3c738bcdbb7f383bcd6030234db77b376df33f71899324299f06e,0x1D378a62412B1BD6116d0DB7DfE5d83410387898,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,10424514241445564238,27341000000000000000000,2,1709208397,58493380
0x32772d53ca9a7a23a5cd8b3a4ca27fe4a71d3ae51594cf6834ccaac7c59645d2,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,5724138203004781562,14778500000000000000000,2,1709195561,58471844
0xf70b3dafc9aa3ebb78c0770458a012b8bf546e14afd6b9f0c5b7ae1a16ea5944,0x0C3458dC74Cd062E0754d5deF7d0E70F93185E38,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,888873377,658250000000000000000,0,1709185149,58450695
0x9d4a88bb1163681d4006b99bc62f7371aea6629fbef86dc4bc5dfd605a161e7c,0xA5b5B85f0C5209998Be7aa72e17f0Ae289bc71bA,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,10048612468,8045000000000000000000,0,1709174651,58432825
0xada9769d79b8093ff3472b38a19f56f0e5a5ec194ce85f2206ce673adc4b6dc7,0x231D04d32DdC9573b775B1738B51F8108639017c,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0,0,1,1709164800,58422301
0x279e8d41045d0669ad23bfc12cfacd0e01b5a21512061cf5424a0ca2c416685d,0x231D04d32DdC9573b775B1738B51F8108639017c,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,303186129104261611,437150000000000000000,2,1709161267,58419367
0x1a86328b3dd57c69815b4f00444a919e6b777d45c30e0a314abf8f90e29756c8,0xff18f386A5412A1404542936D8Be8FbfEC350fF4,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,402491197536317675211,185900000000000000000,0,1709149471,58409147
0xa0c509845858dec9031d67326cd07dca0008090e48aadad68b591aead33371a2,0x0c7BE72E04d4aFa9D848c7346f6984Ed3f41e4e0,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0,0,1,1709129643,58370873
0x485b769eeab66c86ddcc0df7c1451782820baedcf0012e25b69909fff9c9fdcc,0xB118FD9852ec6762ed38799CB43F0Ad1f0d29a2e,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,15162965523881797348347,5080250000000000000000,2,1709110668,58328132
0x820d70e7e0035cad711174838651db1bfe3db8d6ffc67574ab9b08506f4ee9b6,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3537946793476812221193,2150209565063786491997,2,1709097134,58297197
0x18bec412e53161654505e1ed0268c291566da6882057a782ebd3543edf7e3af1,0xF482F1fCC386F0B62E4933c44cd4Bfd89585Add3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1000000000000000000000,300470000000000000000,2,1709084885,58273470
0x4f1e519efcc8114efc463843ca2ddfa371a8b564b27d98d93e82497b1fd85df9,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3537946793476812221193,1898959565063786491997,2,1709078266,58261723
0xaca79f00d7d2d792eb9f027c1e11e975c1bdcfc9a6e2945466d6278d410e4101,0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2538948233584770695,2517500000000000000000,2,1709013844,58104594
0xad2e11479a3105fb237a8c6bc015df972aa2900a28891ee4adc4f3ac7e95cba0,0x4936f33b7B060c7336fD0e4c61316EA248DA6827,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1300521158186580369084,525665000000000000000,2,1709006906,58092084
0x8cba5d4ba3a9c820eb4a60dc2cb751a29aaddbe4a128ac33c96f348731aede1a,0xBa06CD08589f7aE5827d72026107c5B903A088Ce,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,2683393667607945608234,902465000000000000000,2,1708996704,58072079
0xf3c22fdd37d8a6b2e5b999435f12fc77fc66408a1e91fe2875910ec49d69d8b9,0xCf5a599892a1908A3d9e0C294A5e997447283FB9,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1361002516766879080,1291400000000000000000,0,1708988536,58049524
0xa7ed110f78e506398502cdfb01fdb16c73e1692dde92d873744adaa2f22490e7,0xc445A4d722d2793BD351779378AA85fd45adeE84,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,282505396998246433672,158765000000000000000,2,1708955805,57980771
0x5e549d273f5bdcea60414d845ba7f7951a4ffa058bd7df730631d9c5d551b2ac,0xB573f01f2901c0dB3E14Ec80C6E12e4868DEC864,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1997417317948968884,4025000000000000000000,0,1708950096,57966564
0x4b8bb2a13ce84aa28c1899609ca876a936e7686b3a1d94a653bcf6323d6821ed,0xB577517FB7A0A174551d6933c7Ff2F0EEA3004b6,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1100000000000000000000,423546059989149820307,2,1708948234,57960669
0x4ce5cdcd0d30f89ded3db8e0868f5d315d2c62767e0d6fb61752e211f1c40ce1,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3469708615249645837438,1898959565063786491997,2,1708942016,57940259
0x86a715c4debb7686ae3f7682c134b60710cf3e27287b74e954699c50a1909ec5,0x231D04d32DdC9573b775B1738B51F8108639017c,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,229428386994689949,336650000000000000000,2,1708939254,57930878
0xb1c196995b3ce1e812cf1bd2d4cfbb7bcbf6a974982d692919ddcb664b18aa78,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,5724138203004781562,14276000000000000000000,2,1708909038,57838003
0x56617a28c2b1f7cbc164b8d093d8c290a013e6503a4285811f334d76691ab59f,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,5724138203004781562,13271000000000000000000,2,1708906885,57831338
0x282a2618f6e4cf323cb9b67c569c6009f19d07f3f50f5bf7821ee2c304cd000f,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,60004867,55004674206797660873,2,1708896584,57805991
0xf86344619f11432c1b01e335c66535c1b32dedfeb0bdbc7ba9ae5e46809a80b6,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,142634867,59704674206797660873,2,1708892772,57798246
0x362320a93cb848f866205e9287257b94463c78497f5a835e92e5042f0ca700aa,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,26242634867,20559704674206797660873,2,1708869025,57747074
0xa03a24b163b2649a7b17e958d7fba9f4367e5fa3b68f27a0a7aac187b2f26d0d,0x1D378a62412B1BD6116d0DB7DfE5d83410387898,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,22915295792,19825610000000000000000,2,1708843727,57676998
0x5084a300c31ff5087541e48694e04416331c190aaa176df326fd39561462bcdc,0x1D378a62412B1BD6116d0DB7DfE5d83410387898,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,20618811948,17592500000000000000000,0,1708842858,57674494
0x32be6dddb29587c7e6c8df88ae4190d1ded2d1e868d7c29760fa30f40481300e,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3469708615249645837438,1697959565063786491997,2,1708835063,57653405
0xf4cb71771543c76da7d85eb1b53d267fdd7853546846fb300e437de0b32293cf,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,26242634867,20621819898102374298941,2,1708792877,57563256
0xc1f0007d6d35aaacf5dd6541ea0137e341b1c1764bd345dd1018d20a5a6056ea,0xB577517FB7A0A174551d6933c7Ff2F0EEA3004b6,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1300000000000000000000,487400000000000000000,0,1708781399,57536009
0x6df6191c2914b17481ce7380c24c5754af07dd11335e23223f1c020297cec47a,0x9Bf54f8f157F01F22D8A1Dfb287f9CD916b3FB9F,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,604849360668975379634,241500000000000000000,2,1708775565,57520625
0x2949af10be0dd8e70d1315703d4763edc0ae06a8feef334d7e7f2b10ae39a8a7,0x6D3B90747dbf5883bF88fF7Eb5fCC86f408b5409,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0,0,1,1708750250,57455349
0x84fd580d48d844554c52ee4267d7cedaed9c0c51c2cf3f0a56aecee22e68463b,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,26242634867,20808856043081688713222,2,1708714270,57351282
0xbb09f80aa435496560ea9cbf1668c690c182891fa2d2bb440b86dbee4691a248,0xBa06CD08589f7aE5827d72026107c5B903A088Ce,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1975605121757185504821,701465000000000000000,2,1708711596,57343751
0x2ee7d264591ece96b14ead826782cce90b00b2f9661e7894053d302f89b85064,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,26242634867,20863627641460970713666,2,1708707712,57334341
0x85677f49ee9454af27a08604e0bc712d4f7180fe850221bc7983a8afd415c844,0x3e8E36AC89A038b5b992499f8E94922E9c76E013,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,26242634867,20937189542690548228730,2,1708689932,57297396
0xaac3756cc1f15e937d17acad92d896cb4be629858b87934f5b30a6030ddb95ed,0xecd01ce2eb33fc1B4588a9f61Ce62B5012569104,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1380457292171837346885,628100000000000000000,2,1708681091,57279054
0xd0e4029f2f8277ab104ebcc5efd8d0ce530e8368e4cfc1c053c362f7ad1f4033,0x4936f33b7B060c7336fD0e4c61316EA248DA6827,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1300521158186580369084,447275000000000000000,2,1708669962,57257666
