buyer_address,total_amount_USD
0x30e1b91a62c9f16bc83447eaf3b031800a6b4c60,11.07
0x39787d2e75c3ad12a99d582954c17a79806bf683,11.06
0x7ba130afc8f7bba12fec271e8909e88ae0842c40,10.72
0xaea2119432b4401f106379cdaab0f728ab7efd17,10.16
0x631f82fb2a62496d28780a821f47786b05e2278a,9.885000000000002
0x7e2f22c7e7c635d7e009952b91b00dacb4358f04,9.69
0x1633f45047a90da9405d16422dc22e7e9be4703c,9.3
0x43d9b61c9496ee28463060a9001b1b0761de6a42,9.120000000000001
0x36b7b3a8d633186fa95ad5d04cf9f7813135abb7,8.450000000000001
0xb791ca7bf6288079ace86ca961ea7826787caec1,8.45
0xdf4ace29970d2f2aa44de82f708755d27f5234c0,8.45
0x76274304e878458f59b4e31805e3c054ad30ed30,8.45
0x29199e981e293c9fb4134586094de3c65cf6dd19,8.305
0xcdfbc32c61b7cb47ca1f4e01c44b5be55d4b50d2,8.100000000000001
0x96d8ab3a7c2f9590d730a6627d1cf5468ee559a9,8.100000000000001
0x7e84132a4fd6dadefd4506518c890ec554684f0d,8.06
0x711eaf535cb6b4a25fd1d72b8f7404a4d599f132,8.05
0xf71b1ab0d016bd0497acf28948cbd1769035c811,7.95
0x71803a1718b861c4a86b4bd8c3762cfce7d98fde,7.94
0x526f01d8a7933a94d70f1a30c9558cbd2823fa93,7.8500000000000005
0xeb93dd53fa96207459e9775123c1681a0c91fb1d,7.8500000000000005
0xd4ac35f8bd79d31c61d9704eabb3195185ec7b63,7.8500000000000005
0xe0960a5b04167a2ee871d4ecc79d331581f014bd,7.8500000000000005
0x2c48a579668f76dbf59c20b9273da9083be65f52,7.800000000000001
0xae03f254f30ec09013de1425e2bb0c99cca908d7,7.800000000000001
0x6534ffcb2d8341eb5ee998000474f9b5d6abfa6a,7.65
0x2bc625c82b1987f19b6e68d0b2865ef7cd7048a3,7.605
0xc20e6c4e41ad0144a57761629fbd4bf0f4f2690f,7.56
0xf40a2e8aadaebe75c3826b304cd9e23d6821261a,7.55
0xd6a819f4135b42161d3b898686255b69d157535a,7.5
0x3863b1aa836c3ca55ade36048d8a407f5d0939fe,6.76
0xfa00d0f44742c41749bc5eac868a97d52a792d63,6.76
0xe8b1a33c84e943d002dee44038b3f7c6d65c8f1e,6.72
0xd9e884b2e1151140495b089fd6b07d0296616198,6.68
0xc7dbc19aceffae1d323ccb6db63607097a82d981,6.64
0xa244849a9fde5290b45e0c6bf36cf474a4f45b9d,6.6000000000000005
0xec7372db51f9a162c3c9fa59a2e2004837b86622,6.4
0xbcc78c8c4627e42970dc4bea590961a1f6ab0274,6.36
0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,6.02
0x31a914c8471abe000b852b35986049ec2b1fb105,6.0
0x2d4b56eae356449d9e5d266e4d45f60f745ca9a6,6.0
0x70abb00d2d8c91d1af258813077f5578e36cc465,6.0
0xba6cbefafb1f4d5eadeac54612c242bc95372175,5.495
0x0f57fdbca7eb3a91bc2c8b2408c8cb562d3d0092,5.13
0x54b079c4949e69d3639b784c8a68b02fd7bca892,5.04
0x0f5f587622cf78199d91f900a65caaa70326c295,5.01
0x6252e92c6d5b6b94ba121e0befa04cee120664c4,5.01
0xd4822b73c5d7542f91b74de4be90da7e7ec4f256,4.89
0x318a410a22941ecb72391046e8a81482f14bb5da,4.7700000000000005
0x503a623911095e2c506ce900b90ae3e1097a24e6,4.7700000000000005
0x8a818c1a83c39e5bb5eeef54fef305ee194ef185,4.71
0xb470540fe6ade971de7007595330073b05639daf,4.59
0xb660cf7e043306965d8880cace6afbc671feb99f,4.5600000000000005
0x3d0db72eb8d80bc016698f1bc19aea2443f75252,4.25
0x58c3752b2fed4b73d0968a6b9186ad403f758b07,4.225
0xc40456ee3ce933b81d9be4d68d964eeb1f684298,3.875
0xa375a6a1d448777b1eff62914f3964890456c1f5,3.38
0x0e4f32590203adbf7afe69a72fb0862d1bc17f32,3.38
0xfe68434e8fb088ba4caf5472a6da1ac16dcfde11,3.36
0x64cfcd46b47b1050285e43d684c58ae357811971,3.34
0x9bb3c3613071fba4e927069746cb5badcfcacac6,3.18
0x4ee9f84fb578f392a80191ffe5f937b66eef5699,3.14
0xa37a8c45d8ed319aa3aa382948cb7e13d2de3dd9,3.02
0x49905d02c4a5a66b7300603989934a3e5b3d9836,3.02
0xbe17f75819bf9053efeb8aaa69b44b694c4b1179,2.68
0x65d3febc3112cef66be36df9a62ac0f94079bd42,2.415
0x73ccf616a2b50dce82c43dada3bac46fe5a31137,2.13
0xe227720b9435ec3d2ce854eccec4e7c510e25c32,1.7
0x2e8c9d0c1aeb6892805a86eff11e671178ec282f,1.69
0xbbf357c4929ec4e21c0bf8e06c68743c101a6100,1.69
0x36de6d01ab563d3e0fd7661c75dce8202aa82649,1.69
0xbbae0e0795294bb37f9b7cee715e7f15602f67dd,1.68
0xadf0b51570ca1944324d6041b91e3f4001e9a4de,1.68
0x800afe8e5516bab102861c1d808d9c23063c85c3,1.68
0x88d525521d7066b3feb44a231357455697068d76,1.67
0x60bc5e0440c867eeb4cbce84bb1123fad2b262b1,1.67
0xb4ed1a39491c83219764152e4dc68944d5547947,1.66
0xb045458c8bc244d67dc40f07e2c75a22dc403f4b,1.61
0x62b76aef1d5e16634152c9eb53db081b1ce503bb,1.61
0xe3ff908ba8db6827f7a17b32d4bf8af03db0935e,1.61
0xdb6a08918cdeaa93dc7e440e28028c57028cc5f2,1.6
0xd2b4bce9897329f12e4ec4287d2a675b9c9cb4f6,1.6
0x72ad9804f61bda81e85efa4cd650cb0d1eec2822,1.56
0xc13535c2db284f9d87c6f9484eeb4cefc676029c,1.56
0x70cbe5945215803d1a185225ff18e173b3ee43b9,1.52
0x944398325ae8b4971c5fd08255cfda66f59c7df8,1.51
0x580b408a619e7a6f7147b7883b4ce45986cf00e5,1.5
0x2c2187aceeda6d9211412b8f4d4e55373f697f40,1.34
0xadd9a7c1b516060b212f98e699b2779e961f4ec5,1.33
0xdd7f11dcde011531bba97bd234c154c6600ba2c3,0.84
0x8b4441e79151e3fc5264733a3c5da4ff8eac16c1,0.84
0xb0b25fe59dcc24ecbfdce661870109089c10264d,0.785
0x363dc77b9620a29daf0ddf5ac398049e938a776b,0.78
0x2b4baffe476dd7f9c610af39909b1367806bbd20,0.775
0x8f14060d8a957c258da5cbe749040891c0cf6e7c,0.715
0xeb1bcbfec30297e70ce7fda0a6729a233c957117,0.71
0xa295a57738dbd5f6d59630586434f6279bcdaeff,0.67
0x75eddc2af3e039e09cf36f83307f620ff3265cd3,0.67
